binary,given_name,surname,date_of_birth,phone_number,email,address,city,state,zipcode,target,uniform corr 2,random choice 2,multicollinearity 2,uniform corr 1,multicollinearity 3,duplicate_2,random choice 7,pd qcut3,informative_1,random label num 14,multicollinearity 4,multicollinearity 1,outliers 1,correlated w target 2,outliers 2,pd qcut1,corr_feature_class,correlated w target 1,class,scaling_combined,random label num 4_label num lo 2,random label num 4_label num lo 3,random label num 4_label num lo 4,pd qcut2_Q2,pd qcut2_Q3,pd qcut2_Q4,random choice 4_North,random choice 4_South,random choice 4_West,semi_constant_1_q_const_0_1,semi_constant_1_q_const_0_2,semi_constant_2_q_const_0_1,semi_constant_2_q_const_0_2
0,0.011,0.001,0.001,0.001,0.001,0.001,0.001,0.009,0.001,1.5059310393030774,0.0010304322508349723,1,1.839281156438353,0.9744008097809843,0.8460763409175491,0.640384397608581,0.11,0.185,0.29692653708695427,0.068,0.816799668111237,0.5483038906500033,0.44383507502362685,-8.242782782688199,0.05989559191511029,0,-9.659111297319823,-8.854087020766123,1.0,25390.85294603721,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.008,0.009,0.001,0.001,0.001,0.001,0.001,0.571,0.001,-3.738208680531695,0.5616139980189947,0,-0.4423118501322782,0.12825397259747273,-0.6919963966839052,-2.0175645965599127,0.41,0.093,-1.2191947867205628,0.065,-0.8559424742423822,-0.5643788015236547,0.06794967417745035,-8.242782782688199,-3.542026245582803,0,-2.245089329711355,0.4724419104462767,0.0,25390.85294603721,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.003,0.318,0.502,0.201,0.001,0.001,0.001,0.006,0.001,0.8761784219424218,0.3877839725569538,0,-2.864306486268616,0.41080911565753464,1.0601055900016378,0.09076439117403945,0.092,0.188,-1.5553014671726297,0.061,-3.0601734293842595,-1.1307488431530226,-4.925095856884012,-8.242782782688199,-3.542026245582803,0,-0.47362197049461985,0.6815447860868626,1.0,25390.85294603721,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.002,0.005,0.502,0.001,0.001,0.291,0.108,0.571,0.155,7.783105457812585,0.9473764790355308,0,-1.0757432600245782,0.9919888103793009,-0.17535403027696517,3.414536417493895,0.41,0.193,-0.8409429992917462,0.183,-0.5752056210850784,-0.8731513665582921,0.5652822377190135,-8.242782782688199,-3.542026245582803,0,3.1650869806140913,1.5403275254356963,1.0,25390.85294603721,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,0.015,0.001,0.502,0.001,0.001,0.291,0.108,0.571,0.155,1.9685668649858306,0.7825820931177544,1,0.36670814501671056,0.7944826572927159,0.3022469471700094,0.943066183242395,0.092,0.185,0.9249723848913407,0.072,-0.16441754437174094,0.4031227858538755,-1.2936918800527595,-8.242782782688199,5.03747113617359,0,0.8605911255508443,-2.769359969078282,1.0,37178.69735881098,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.004,0.001,0.502,0.201,0.001,0.001,0.001,0.571,0.001,3.569198155164612,0.0010304322508349723,0,0.06948660091214963,0.6701015484963779,-1.5909283336167892,1.491901676075598,0.41,0.193,-0.514338440746327,0.062,-1.1043466637126502,-0.4743011266039465,-1.0184016023459699,-8.242782782688199,-3.542026245582803,0,3.3483024744981345,-8.854087020766123,1.0,25390.85294603721,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,0.009,0.002,0.001,0.001,0.302,0.001,0.001,0.01,0.001,2.3119496966613675,0.0010304322508349723,0,-0.2667207794619531,0.4035051661335836,-0.33939023944797186,0.7769406474576973,0.096,0.185,-1.4412313024321362,0.065,-0.11939394043239654,-0.8824954310299382,-0.34326893885671644,2.0868909103763715,0.6119067644812208,1,5.830529412301385,-8.854087020766123,1.0,25390.85294603721,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.005,0.006,0.001,0.001,0.001,0.291,0.108,0.571,0.155,0.15671227325296644,0.3428791764181186,0,2.803972872841339,0.647998555979839,-0.3834543813667955,-0.04918799331004853,0.41,0.188,-0.13468763372920356,0.068,-3.0601734293842595,2.2476998188965798,0.6971338550736412,-8.242782782688199,-3.542026245582803,0,2.9281661228947122,-8.854087020766123,1.0,25390.85294603721,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.003,0.318,0.001,0.001,0.001,0.001,0.002,0.011,0.001,-1.5570905813443523,0.06874056787528642,0,-0.15980088651059615,0.0019959253876901182,0.6827877443204219,-0.7296703923558974,0.41,0.244,0.7334837224118937,0.056,0.5059039824379253,-0.7456689745574159,1.0483381062878594,1.5216990247665658,-3.542026245582803,0,3.6412891527129885,-8.854087020766123,0.0,25390.85294603721,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.004,0.318,0.001,0.001,0.302,0.001,0.001,0.012,0.001,-3.857639199946765,0.08370836573472379,1,0.9650861951896954,0.15976139545981416,-0.10908828164260995,-2.07613637270418,0.097,0.093,-1.2395129275174435,0.183,0.3660958274993763,0.11712678108104077,-0.007086014667887123,-4.586443861532113,-3.542026245582803,0,1.4790072068875686,-6.311621922879601,0.0,25390.85294603721,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.008,0.003,0.502,0.001,0.001,0.291,0.001,0.571,0.001,-2.7870491801614934,0.4080671546773386,1,0.34832249318628694,0.7434573282409745,1.1420554535501004,-1.1852345613925466,0.41,0.097,1.5943033637751083,0.072,1.2087406748239593,1.6780091278795537,0.14619707796413964,-8.242782782688199,-3.542026245582803,0,-9.659111297319823,-8.854087020766123,0.0,56174.77978232778,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,0.008,0.318,0.001,0.001,0.302,0.001,0.001,0.009,0.001,-2.957811955359059,0.04110915991900534,1,2.5579979339734358,0.362209356399519,-1.4710518967057382,-1.4097747648772312,0.11,0.097,0.5447984514261719,0.068,-1.9115159668932824,2.021299647581318,-4.925095856884012,-8.242782782688199,-3.542026245582803,0,-9.659111297319823,-8.854087020766123,0.0,25390.85294603721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.002,0.003,0.001,0.001,0.302,0.001,0.001,0.571,0.001,2.782077595302935,0.4692694890829479,1,-0.1013240418778309,0.8539380814030391,1.6336875174907388,0.6800564498056094,0.41,0.244,-3.7345407748496298,0.072,-3.0601734293842595,-0.38738172888919364,-0.13251033139418156,-8.242782782688199,5.842127518671791,0,2.53540634892783,-8.854087020766123,1.0,25390.85294603721,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.002,0.318,0.502,0.001,0.001,0.001,0.001,0.571,0.001,1.4719620732873118,0.17651714822525183,1,0.7173478660446663,0.2421260500404433,-1.2191290412241735,0.2601878091085391,0.41,0.185,-2.343720874594805,0.183,-1.070947226992207,1.3659007136529693,-0.5942817699288965,-8.242782782688199,-3.542026245582803,1,0.8285599822523664,-8.854087020766123,1.0,25390.85294603721,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.008,0.003,0.502,0.201,0.001,0.001,0.001,0.571,0.001,-2.4532695530197546,0.0010304322508349723,0,0.5813969221930635,0.2705082126450714,-0.8129757020670257,-1.4087189128798898,0.093,0.097,-1.1551279037873092,0.059,-0.708933221913812,1.1016790342423726,-4.925095856884012,-8.242782782688199,-3.542026245582803,0,-3.3109865813923625,-8.854087020766123,0.0,25390.85294603721,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.004,0.001,0.502,0.001,0.302,0.001,0.001,0.571,0.001,-4.012540730352508,0.2718991252304857,1,-0.291531535552103,0.0019959253876901182,-2.391557763308216,-2.15733664368659,0.11,0.244,-1.3037907821198227,0.068,-3.0601734293842595,-0.22102634224678894,-4.925095856884012,-8.242782782688199,4.372846617717975,0,-9.659111297319823,-4.377042789445012,0.0,25390.85294603721,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.003,0.008,0.502,0.001,0.001,0.001,0.001,0.009,0.001,7.200152977026267,0.9732147459658171,0,-0.00746584984018327,0.9182108972716199,0.6566051493116316,3.144708677403484,0.41,0.193,-0.8236662112729325,0.072,1.2863393111477341,0.1458171166909816,-4.925095856884012,-8.242782782688199,-3.542026245582803,1,-9.659111297319823,1.4623112401860845,1.0,64608.095014362545,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.571,0.001,-3.42731829728609,0.3179147634492479,0,-0.7586497708121767,0.176727687508137,0.28196096456847064,-1.4820284518751674,0.092,0.093,1.6101162916096703,0.068,0.06646408499312047,-0.9819994657038668,1.479131430011353,-2.6887560343329633,1.360520235863244,0,0.5907938145630489,1.6319820954043052,0.0,25390.85294603721,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.005,0.318,0.502,0.001,0.001,0.001,0.001,0.009,0.001,3.4519995570578295,0.0010304322508349723,0,-2.864306486268616,0.8715198432149396,-0.34397380006326067,1.7903102823286061,0.41,0.193,2.0451341884472445,0.183,-3.0601734293842595,-0.2293046397375419,-0.3037109313701635,-8.242782782688199,-3.542026245582803,1,4.244207183863471,-8.854087020766123,1.0,62972.33855178954,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.001,0.003,0.502,0.201,0.001,0.001,0.001,0.571,0.001,0.5829207151590299,0.4266459495704928,0,0.8158190669973742,0.8787373318444046,-1.394828589020498,0.07711125122009332,0.092,0.188,-0.6617528334999462,0.06,-3.0601734293842595,-0.7114176391438617,0.38643714971745924,4.821249886891612,4.328895731741596,1,-2.33161008934602,-8.854087020766123,0.0,55081.16450992879,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.009,0.005,0.001,0.001,0.001,0.291,0.001,0.571,0.001,-8.62787001336611,0.0010304322508349723,1,-0.03476691070407239,0.144806196919878,-0.9876613095559746,-4.444491000732856,0.41,0.093,-2.260596954729688,0.183,-0.18830864730036068,-1.3120598118846598,-2.6614404352350713,-7.761509337397941,7.359968948262557,0,4.411464230678761,-8.854087020766123,0.0,25390.85294603721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.01,0.318,0.502,0.001,0.302,0.001,0.001,0.571,0.001,-0.7704300557592927,0.18394823278573486,1,1.0159351388621407,0.39422461530014474,-2.7072287822576353,-0.2700127142903461,0.093,0.188,1.4026362922740665,0.059,-3.0601734293842595,1.193720274153375,-0.6561314296355706,-8.242782782688199,-0.42947289350219764,0,0.8506338746357687,-1.2950415225075804,1.0,25390.85294603721,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.002,0.003,0.502,0.201,0.001,0.291,0.108,0.571,0.155,-2.5583820632339744,0.3183289411955855,1,0.8305337957276312,0.40043462334141283,-0.5428653111095326,-1.2386035164715854,0.11,0.097,0.43358896593277785,0.063,-0.3440665148580823,0.41951046105892,0.7156804938706849,-4.35400175825625,0.8286165739690436,0,-6.185941923793154,-5.478866850805438,0.0,25390.85294603721,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.005,0.318,0.502,0.001,0.302,0.001,0.001,0.571,0.001,1.8128034924982657,0.8367159613956386,0,-0.62102716845331,0.4459319529094168,-0.806323308403568,0.8811442729742001,0.093,0.185,1.0033382543586962,0.072,-0.9628547802123346,-0.26236289082105285,1.0575071765196362,2.9220970615224857,-3.542026245582803,1,4.830235565788454,-0.646865099904625,1.0,45654.02906403386,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,0.007,0.318,0.001,0.001,0.001,0.001,0.001,0.571,0.001,0.31935805979585863,0.62577695231272,0,0.7714911693602444,0.09487925204934611,-1.111333294773743,-0.12042767448949943,0.102,0.188,-1.2014832474554544,0.183,-1.2371312320980543,1.2941539592407743,-4.925095856884012,-8.242782782688199,-3.542026245582803,0,-9.659111297319823,-8.854087020766123,1.0,48292.54949803195,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.006,0.318,0.001,0.201,0.302,0.291,0.001,0.006,0.001,1.3201511000025126,0.8241716694672492,1,-2.7180024515404275,0.523141105159523,0.2990993469613761,0.5758825003010102,0.41,0.185,0.45818142572211984,0.065,1.1651191151008646,-1.8335748066112136,1.7764981890354934,2.0360996999341814,1.499514211728572,0,3.5414785695494153,2.8588639552052166,1.0,62858.614179391254,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,0.001,0.002,0.502,0.001,0.001,0.001,0.001,0.571,0.001,-1.650039914078901,0.5215686353046937,0,0.41001581483070393,0.4262495122647258,0.8043032983212615,-0.5331882155102998,0.102,0.244,2.4721381795650235,0.062,0.3433108965684035,-0.3126212670744472,1.99360459427399,-3.683827212819822,3.424745373041883,0,-0.36421732119024997,0.9549052361113262,0.0,43254.54529892121,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.005,0.005,0.502,0.001,0.302,0.291,0.108,0.571,0.155,0.03567373641796301,0.7660003317717776,1,1.6861870539088915,0.3110991075188192,0.551185133727957,-0.13254005687327886,0.41,0.188,-0.3291676830019262,0.068,-0.20574152903077642,-1.0406257900748144,-0.3835378331432794,1.1791971700895354,6.319513520036223,1,1.5210797835662588,-0.7789021825412465,1.0,50603.654386928356,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.007,0.003,0.001,0.001,0.001,0.001,0.001,0.009,0.155,2.208594543333319,0.7693479585144014,0,-0.7227375043191202,0.8871419653536192,-0.3582287048951178,1.0941108968728543,0.092,0.185,1.2073712138645598,0.183,-0.601298277690986,-0.2115585683666239,-0.3345668349387566,2.01721780332928,2.5332688954660147,1,12.463248515889976,-8.854087020766123,1.0,25390.85294603721,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,0.01,0.318,0.502,0.001,0.001,0.001,0.001,0.571,0.001,0.27316324773351586,0.7577201833873678,0,0.34543211638929794,0.7635410232334385,0.0679812457179679,0.0037773369438502957,0.41,0.188,-0.1449202328057424,0.062,-0.1633048150966734,0.9000349519011257,0.5641580540971707,-8.242782782688199,3.2608390008484753,0,-9.659111297319823,-8.854087020766123,1.0,43689.476928122385,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,0.002,0.001,0.502,0.001,0.001,0.291,0.001,0.571,0.001,-2.053815543020223,0.6924580601161897,1,1.2052516687403396,0.0019959253876901182,-0.030863394519133964,-1.1216761941336244,0.102,0.244,-0.42659859983889614,0.065,-0.016224956332221766,0.34074569489200596,-4.005757015708143,-0.7298428770985177,2.719167188553831,0,0.912411941558402,-2.9130965000630398,0.0,25390.85294603721,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,0.008,0.003,0.502,0.001,0.302,0.291,0.001,0.005,0.155,-3.1527759042434904,0.5010602239518976,1,0.31444453938444994,0.20143602088565443,-0.12172288381716781,-1.3939645633088782,0.096,0.244,1.3192268070909297,0.06,0.5112532308247597,0.358303688161886,-2.4597495757382175,-8.242782782688199,2.3741291918440166,0,2.4642121382072353,-8.854087020766123,0.0,25390.85294603721,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.005,0.005,0.001,0.001,0.001,0.001,0.001,0.01,0.001,1.2479244519258113,0.8382433315863119,1,0.22355908257007823,0.5113742753128332,-0.8960775223838333,0.4026609929231304,0.41,0.185,-0.5528594501474853,0.056,-0.7714578328571753,0.042827323772316,-0.6363180974814501,1.7838756442315116,-3.542026245582803,1,-1.7643325527401883,-8.854087020766123,0.0,25390.85294603721,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.009,0.001,0.502,0.001,0.001,0.001,0.001,0.01,0.001,2.811449454957735,0.0010304322508349723,0,-0.3822291862868752,0.611119612408837,1.1427272314389785,1.3878666937372566,0.093,0.193,1.2961636641959968,0.183,1.3113838632020174,-0.9634464704604958,1.1887407371424705,2.4028228965037624,0.5250057063552798,0,-0.3083740905952075,-8.854087020766123,1.0,25390.85294603721,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.003,0.013,0.001,0.201,0.001,0.001,0.001,0.01,0.001,3.52145866088972,0.9907120336228729,1,-2.087046244405312,0.8570898687267836,-0.3209586447559022,1.3887766166096676,0.093,0.193,-1.1002045438818455,0.062,-1.035406090887406,-2.3327254144944347,-0.7653881328134566,-8.242782782688199,2.253136558032411,0,1.9997393006368294,-8.854087020766123,1.0,50028.90677622903,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.009,0.318,0.001,0.201,0.001,0.001,0.001,0.571,0.001,1.7353837174120228,0.0010304322508349723,0,1.0060443638786105,0.7338906459966775,-1.7896123657953324,0.6127217277757986,0.41,0.185,-0.6801309177001913,0.063,-3.0601734293842595,1.0012924682242146,-4.925095856884012,0.01025751896822169,3.3918665120605778,0,-0.5274483894693511,-8.854087020766123,0.0,25390.85294603721,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,0.002,0.013,0.502,0.001,0.001,0.001,0.001,0.571,0.001,-2.9260667281903245,0.0010304322508349723,0,0.6230602603457772,0.11171772599765606,1.0858581894154091,-1.3668944291176484,0.092,0.097,0.7481502962814552,0.065,1.1623971874818733,0.9879235417431513,0.1488692158153227,-8.242782782688199,6.537994429814979,0,3.2720437616797726,-6.7836510611382215,0.0,25390.85294603721,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.004,0.004,0.001,0.001,0.001,0.001,0.001,0.013,0.001,-4.952092287681199,0.16854024906339254,1,1.7920234754020297,0.2971637909673449,-0.03688112500643903,-2.619426760706813,0.41,0.093,-1.473127192974554,0.068,-0.2287154411643823,2.157283665669416,2.1346115174962925,-8.242782782688199,-3.542026245582803,0,0.9751478040225625,-8.854087020766123,0.0,50929.76831723814,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.002,0.318,0.001,0.001,0.001,0.291,0.001,0.571,0.001,-2.0479174445409196,0.5793236713381047,0,0.9247826910422646,0.11916914641326776,0.5134255175568178,-1.2043047979056056,0.41,0.244,-1.0454408996443103,0.068,0.6199345606212371,0.5632555830189127,-1.663758440901039,-8.242782782688199,-3.542026245582803,0,2.812996027262609,-8.854087020766123,0.0,25390.85294603721,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,0.012,0.007,0.001,0.001,0.001,0.001,0.001,0.009,0.001,-1.9002922827084583,0.7380632558620654,0,0.5680658593747276,0.23319712787959818,-0.8452217424565752,-1.1494366565751948,0.41,0.244,-1.1473884598157604,0.056,-1.2311952476748502,0.29923899222046246,1.10370959182086,-1.386389289827986,1.4043339871560256,0,-1.1863300476980827,-8.854087020766123,0.0,25390.85294603721,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.001,0.005,0.001,0.001,0.302,0.001,0.001,0.571,0.001,2.0915552804573028,0.0010304322508349723,0,1.0776990495192345,0.719800969467574,0.04887352286265346,1.0366150972426813,0.096,0.244,1.1867586065089573,0.065,-0.10247681383670773,0.3539092089803667,-0.4278101775991783,0.7116254002819233,6.002387170539756,1,0.12052892829612927,2.669943887772536,1.0,25390.85294603721,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.001,0.002,0.001,0.001,0.001,0.001,0.001,0.571,0.001,-3.052788836007142,0.07593323441192909,0,1.4040555714220095,0.23565929737228858,-1.485722211235274,-1.8022906624445567,0.41,0.097,-1.9786617332698788,0.068,-0.7985023687816138,1.4145682650377673,0.13291448026110353,-8.242782782688199,1.9669278448260836,0,5.709808861540892,-8.854087020766123,1.0,25390.85294603721,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.009,0.155,-2.4295623354342832,0.17551904851078465,1,1.0965317344895413,0.3633835389637352,1.9775788026470702,-1.060016986006763,0.102,0.244,1.291980527776142,0.06,1.2103108963903288,1.9892481714173824,-0.02209373737236854,-1.396874029580892,5.412672622239221,0,-9.659111297319823,-1.8337295729316807,0.0,25390.85294603721,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.006,0.003,0.001,0.001,0.302,0.001,0.001,0.007,0.001,-3.363032429495522,0.9275279330875422,0,0.6785070245824356,0.29188815134192614,-0.08837132776091033,-1.84676789521664,0.096,0.093,-1.251034639816048,0.063,-0.14139234428250447,-0.05698880924674449,2.3294232623344375,-1.458152424866035,-3.542026245582803,0,-9.659111297319823,-1.0909248955986828,0.0,57369.312831929295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.009,0.001,0.502,0.001,0.001,0.001,0.001,0.006,0.001,-6.1363490064424955,0.0010304322508349723,1,1.6408298156624705,0.1932472334140959,1.6596983113044186,-3.213563209118252,0.096,0.093,-1.771334255396281,0.061,1.7676949300130953,0.6466857526375072,-4.925095856884012,-8.242782782688199,6.5920132538863285,0,2.6740304422236965,2.687710462629158,0.0,47913.143912221974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.006,0.318,0.001,0.201,0.001,0.291,0.001,0.008,0.001,2.9540471642540167,0.8132289249051251,1,0.8522720252232776,0.9640877249534411,-1.5770333593098558,1.336679540558438,0.41,0.193,0.44255694385011,0.068,-1.3083988631336958,-0.11270154381721428,-4.925095856884012,2.154178456831414,1.4651519896804863,1,3.4158737144776596,-8.854087020766123,1.0,53771.000200700044,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.001,0.004,0.001,0.001,0.302,0.291,0.108,0.571,0.155,-1.405047105789701,0.23598741380834498,1,1.3157445535057068,0.0019959253876901182,-0.37072133031484217,-0.9078600962478692,0.102,0.244,-1.0725883038097368,0.065,0.15203664737639955,3.143414420394088,-4.925095856884012,-8.242782782688199,-0.43538860415370717,0,-9.659111297319823,2.464447808514463,0.0,25390.85294603721,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,0.003,0.318,0.001,0.001,0.001,0.001,0.001,0.571,0.001,-3.7311713342444084,0.4962486708443725,1,0.14862829901060928,0.08529330603424273,-0.4990532065886156,-2.01991517602443,0.41,0.093,-1.2600487365774067,0.183,-0.7979649365028418,0.015449193176936464,-4.925095856884012,-8.242782782688199,-3.542026245582803,0,1.8081915068747108,-1.600486967915539,0.0,25390.85294603721,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.015,0.318,0.001,0.001,0.302,0.001,0.001,0.01,0.001,4.39783492661685,0.0010304322508349723,0,0.3771599215104281,0.8212518894390566,0.5382712565371323,2.275485310133856,0.102,0.193,2.3605198391311095,0.183,-0.4457088249410472,-0.2759533288624097,-4.925095856884012,-8.242782782688199,3.741015418918807,0,-0.33695541179029176,6.360220948435547,1.0,25390.85294603721,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.001,0.002,0.001,0.001,0.302,0.291,0.001,0.006,0.001,-3.3529394658297056,0.489115380902094,1,-1.2054498981728985,0.5397159194935199,1.069570023011286,-1.8129845742706645,0.093,0.093,-1.0403365359655896,0.183,-3.0601734293842595,0.60307042487536,0.12698749433565426,-8.242782782688199,0.645328905291275,0,3.5557461569362063,-8.854087020766123,1.0,25390.85294603721,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,0.013,0.009,0.502,0.201,0.001,0.291,0.108,0.571,0.155,2.4447716305876632,0.8227713659599137,1,-2.864306486268616,0.9290217514682132,1.5657850399428628,1.1833149836057113,0.093,0.185,1.0545897039065226,0.065,1.5668308084421947,-0.7687138694066944,1.1130477361872206,1.0075132202386894,-1.4214506440478583,0,1.0120445553997244,-8.854087020766123,1.0,25390.85294603721,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.008,0.318,0.502,0.001,0.302,0.001,0.001,0.571,0.001,-1.0727628390671362,0.35774047264666675,1,0.04201085419345802,0.9143730329398618,-0.3376802584769036,-0.7305862757590171,0.096,0.188,-0.9123187740562744,0.063,0.12948862147709286,0.94138996901165,0.3579405048315127,-8.242782782688199,2.353742266396069,0,2.9893329258123726,3.993317217583784,0.0,25390.85294603721,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.001,0.001,0.001,0.201,0.001,0.291,0.108,0.571,0.155,1.867127008705215,0.6878977668580836,0,0.14970040431895082,0.657917610493154,0.5500714782073806,0.8972031342881256,0.102,0.185,0.9358775393824063,0.059,0.6034937673043652,0.3574991850294138,-0.5706576180646296,7.938011895760965,2.566271382884467,0,-0.3853094409897162,1.4882390868207835,1.0,53666.618979469815,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.021,0.003,0.502,0.001,0.302,0.001,0.001,0.007,0.001,7.190017987229537,0.9961414683122064,1,0.7330096712714251,0.978976582041914,0.3284587735379426,3.192920128310261,0.41,0.193,-0.43993529915650165,0.056,-3.0601734293842595,-0.07702899877690525,2.2929551812403797,9.169253149859008,-3.542026245582803,1,2.019461534573484,4.690738643748528,1.0,51129.922180562025,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.003,0.318,0.502,0.001,0.302,0.291,0.108,0.571,0.155,3.036531083133945,0.39708749105431296,1,0.9466637305330817,0.6341819573942303,0.9623715929093898,1.2525390788538342,0.41,0.193,-0.4464410119944634,0.072,0.34828673887884687,0.9087456497813686,-4.925095856884012,-8.242782782688199,-3.542026245582803,0,-9.659111297319823,-8.854087020766123,0.0,25390.85294603721,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
